city_id,city_name,country,continent,population,regulatory_status,market_competition,number_of_drivers,number_of_rides,avg_fare,avg_wait_time_min,uber_services,major_competitors
0b97e9d9-0c94-4de2-9962-0196c8e21110,Vasquezshire,Kazakhstan,Europe,8145066,Restricted,Medium,1084,49096,18.36,18.44,UberPool,Lyft
9c617301-b96a-421f-a404-68700f5f20a4,Leemouth,Timor-Leste,Europe,7803672,Allowed,Medium,27069,184361,79.67,9.38,UberEats,Ola
7e8fdf2e-80e8-4744-9ebf-e2c8089611ad,Taylorborough,Jordan,Europe,9179454,Restricted,Medium,10902,412256,61.06,19.39,UberX,Grab
fa19750d-13c6-4687-a18a-a6965c800a8c,East Bradleymouth,Italy,Africa,1138670,Restricted,Medium,45609,135865,76.37,10.99,UberX,Local Taxis
23656f6e-d42f-4ee0-8d4d-44ecdb2fa682,New David,Micronesia,North America,4323477,Banned,High,42302,387011,319.17,6.87,UberX,Ola
b89c4c6a-64b2-496b-979d-d04ecabce02d,Sotostad,Hong Kong,North America,5311238,Restricted,High,45705,328153,19.74,14.39,UberEats,Ola
a0712467-c52d-4ff5-b3d4-d2956a4de4ca,Michelleview,Korea,Europe,1876109,Restricted,High,27246,164432,7.57,14.14,UberX,Lyft
a1561863-7b28-4032-af98-5c9de5167dbe,Christopherside,Norway,Europe,4851583,Restricted,Medium,44783,126696,46.1,19.57,UberPool,Grab
96791e7e-99dc-4840-8741-b68aa4718e8f,South Davidtown,Gabon,Europe,9590471,Allowed,Medium,40669,123990,27.66,17.71,UberPool,Local Taxis
fa83ad6e-fcf8-42e3-9526-5250564c619c,Matthewville,Lao People's Democratic Republic,Australia,4684128,Allowed,Medium,27189,325172,32.63,19.25,UberX,Local Taxis
1d34194a-79ec-4705-bd22-3281ba130483,Phelpsshire,Peru,Australia,4787526,Banned,Medium,15500,431302,26.72,19.74,UberEats,Local Taxis
f65698f1-3435-47a3-bb8a-e8247a1b02fb,North Mary,Bouvet Island (Bouvetoya),North America,4568134,Allowed,Low,15386,373126,68.39,16.89,UberX,Ola
d4e4bb28-5c99-4f0d-8614-326e3b0d8c5d,Rogerstown,Guinea-Bissau,Australia,8647282,Restricted,Medium,36534,351895,46.09,17.19,UberEats,Local Taxis
c7ce773a-0345-4487-9fb4-dd96f99bc406,Port Ashley,Argentina,Europe,2578103,Restricted,Low,33067,301707,12.29,5.66,UberPool,Grab
54bd2877-727c-47e5-b3c6-e39b6462f990,New Michael,Namibia,South America,5955968,Restricted,High,20920,316328,73.98,10.79,UberPool,Lyft
efba550e-61f2-4c4e-9481-b8fb5f636c7e,North Kimberly,Seychelles,Europe,738824,Restricted,High,7767,82040,71.43,10.61,UberX,Lyft
74dbe33e-5fd8-42dd-9400-bc9ea0e025f0,Lake Jamiebury,San Marino,Europe,7115084,Allowed,Medium,25847,228310,61.33,4.92,UberEats,Grab
3138d5cf-9b94-40b8-b34d-ea7c5a0124a8,Johnsonchester,Iceland,Asia,2630669,Allowed,Low,32309,419412,137.38,17.06,UberX,Ola
1ee236b2-01d9-42b6-9ff9-5cab85b3b353,South Jesseland,Switzerland,Asia,4589048,Allowed,High,3968,468742,68.89,3.58,UberEats,Ola
b76368ce-9b6c-4fc3-984f-35b362b832f0,Kelseymouth,Guatemala,Asia,574099,Restricted,High,32503,202452,69.23,11.42,UberX,Grab
c7a961ae-913a-4ece-8dac-7e0a681ee350,New Keith,Christmas Island,Asia,6715939,Allowed,Low,19306,488602,40.49,8.31,UberX,Grab
58bc0315-c0a9-4e21-a1f9-52524cb4d136,West Javier,Tunisia,Asia,2609416,Allowed,Low,30804,402957,40.84,15.19,UberPool,Lyft
fa228c60-b90d-4aaa-99d9-afa0be29d2da,Jamesborough,Guadeloupe,Asia,8821505,Banned,Low,33393,188278,66.39,19.45,UberPool,Ola
ac9e475d-257a-4850-ba15-bede277f3025,South Michele,Norway,Australia,6404397,Allowed,High,14565,162416,30.67,5.62,UberPool,Local Taxis
cefe9cb1-34ec-4853-88a8-7bd8ff70b212,Sarafurt,Iran,North America,1191701,Banned,High,28699,399913,33.26,8.06,UberPool,Lyft
360349c7-b950-455d-8300-df23dee55329,West Danielleshire,Nauru,South America,1618571,Allowed,Medium,48276,126737,89.22,16.47,UberX,Lyft
a7644836-1fcd-43f7-89ed-cdf535f82d72,Whitakerside,Solomon Islands,Europe,8316783,Restricted,Low,36291,464051,63.92,3.44,UberEats,Ola
f91e836b-3820-46e6-b60a-6e14b87a5cb0,Port Fredville,Gabon,Africa,125860,Allowed,High,49940,344605,46.83,3.53,UberX,Lyft
6c41b373-0d21-4508-a83f-23e8899ae687,New Christopher,Tajikistan,South America,5773094,Banned,High,44414,244887,38.78,13.35,UberX,Local Taxis
bd240071-04f2-4269-9694-54c62eaca1fd,North Patrickborough,Puerto Rico,Australia,6294080,Restricted,Low,25278,106411,7.99,6.95,UberPool,Ola
5eab82ff-1daf-484f-b873-9ea26ba4427f,Emilyside,Northern Mariana Islands,Europe,1028935,Banned,High,16387,219084,14.7,9.99,UberEats,Local Taxis
5b30333b-ffb1-4a81-acb7-3c00da2cf5bd,Woodsstad,Chad,South America,3130156,Banned,Low,36630,454308,90.35,5.01,UberX,Local Taxis
0566ecb7-d594-472f-920b-616c736d27ca,Warrenview,Cameroon,Australia,4648273,Banned,Medium,15934,444020,36.9,13.9,UberEats,Ola
29a807c2-efa2-4b25-8d14-d0e48334f4d7,New Jessicachester,Ukraine,Asia,9852170,Allowed,Low,13343,84615,98.79,17.52,UberEats,Grab
dc1e6c38-c512-4b75-9051-65fbbe48f0f3,Wendyview,British Virgin Islands,Asia,8839222,Restricted,Low,25516,400519,45.73,17.25,UberX,Grab
f2b2afdb-34bb-448a-83f9-6599d5d8fe03,East Chad,Tanzania,Africa,1902097,Restricted,High,48613,420221,27.05,11.09,UberPool,Lyft
b8203531-198e-4f6f-af45-39b4b8c169b0,North Kyle,Iraq,Africa,6533257,Allowed,Medium,22694,163755,25.01,12.04,UberPool,Grab
54b82e3a-5de7-4db4-9076-3558ee01b736,Banksborough,Turkmenistan,Asia,7236500,Allowed,Low,24441,172736,90.87,13.81,UberPool,Lyft
0ac8a578-ffa0-482d-81f0-6c8a4f7eb1be,South Stephenside,Turks and Caicos Islands,Asia,472679,Restricted,Low,39953,473304,84.69,3.84,UberEats,Local Taxis
952f2421-1b83-4d3a-bdfd-99cc723ca4bb,North Brettbury,Austria,South America,2731398,Restricted,Low,42807,436247,13.73,17.39,UberPool,Local Taxis
780c797b-f657-4be2-8a31-57fef8ca121c,Lake Gregory,Japan,Africa,3608869,Allowed,Low,12858,162519,136.84,16.36,UberX,Local Taxis
6ad0eb6a-2f61-48c0-9eec-bc12680278a6,Connermouth,Angola,Asia,8562891,Allowed,High,42597,279821,82.15,3.75,UberX,Ola
9e7fdcbc-a291-467d-9ce3-b44d8bf63a09,Victorfurt,Kiribati,Africa,2398467,Restricted,High,16161,142776,97.41,14.95,UberPool,Local Taxis
c4718926-d6de-450a-b917-52969675e633,Smithberg,Nigeria,Africa,589760,Allowed,Medium,24076,68442,85.66,15.31,UberX,Grab
44ca35c8-751d-4bcc-b3ec-40fa9ac026f0,South Karen,Yemen,Australia,7997338,Allowed,High,46775,467217,35.69,11.16,UberX,Ola
924e454f-773d-455e-aca8-0046ca87e2f0,South Patrickmouth,United Arab Emirates,North America,3473353,Banned,Low,5656,413275,90.92,6.72,UberPool,Lyft
282244ab-1b9a-4a20-acea-6f9cf173c110,Danielside,Andorra,Europe,4008735,Restricted,Medium,18481,139530,85.76,11.56,UberEats,Local Taxis
d4135ab0-5702-4684-ae44-583c6907797f,South Nicoleshire,Croatia,Asia,9775022,Banned,High,44592,72127,12.36,17.13,UberEats,Grab
ccaca5c3-a246-40e8-a1fc-93a345753595,Williamsshire,United States Virgin Islands,Africa,880266,Restricted,Low,7035,153994,72.79,5.05,UberPool,Local Taxis
c3c1def8-db22-41cd-a732-278c895f3ae4,Newtonmouth,Nauru,South America,1623973,Restricted,High,41535,12468,58.88,18.01,UberPool,Local Taxis
5b3f1499-787a-4129-97a4-b7a099dbf533,Lake Amber,Mozambique,South America,5694244,Banned,Low,31606,496821,36.86,18.6,UberPool,Grab
bd24dcdc-b47e-431d-a2ce-dc4a7b855d0b,West Joseph,Iceland,Asia,8046431,Allowed,Medium,15125,98311,98.94,16.47,UberPool,Lyft
cda1c6f3-061e-468c-b702-f906c9db6f74,Jasonfurt,Iraq,Australia,6574362,Allowed,High,42743,445443,88.92,10.28,UberX,Local Taxis
74fd509d-e339-4b90-a4d4-98e797d36cca,New Richardview,Georgia,South America,6938255,Allowed,Medium,45413,58803,50.44,18,UberX,Local Taxis
f5ce1022-57a4-419d-8ea6-954b700000ef,Jayside,Cameroon,South America,1759251,Banned,High,25971,154035,81.36,13.42,UberEats,Lyft
7350d0b6-b87a-44c7-9335-af74c6113d3f,New Heidi,Hungary,Africa,7291223,Allowed,Low,20432,206393,90.35,19.72,UberEats,Ola
a61c2b24-1ff8-4f27-871e-087cdf94fccc,Rodneyberg,Switzerland,North America,4019764,Allowed,High,22137,487996,36.42,19.84,UberEats,Ola
21bb8cfd-3487-45c6-86bb-b4d4c2d30647,West Shari,Poland,North America,4171575,Banned,Low,36336,416365,36.66,11.47,UberX,Grab
ad86f523-0920-48ad-b061-8a73a2891915,Port Amandaburgh,Lao People's Democratic Republic,South America,1264157,Banned,Medium,15768,215463,44.96,17.12,UberX,Ola
dfef7b54-8ccd-42d8-9216-2db7b44839f4,Lake Phillip,Timor-Leste,Asia,3947404,Restricted,Medium,37950,240982,59.83,19.02,UberPool,Local Taxis
56e3b727-24f3-4002-b113-121904b35f6c,Heatherhaven,Jamaica,Australia,3823972,Allowed,High,40374,166135,24.14,15.47,UberEats,Lyft
f211cd32-4ec0-44cc-8c0c-4ca33b244047,North Barbarabury,Libyan Arab Jamahiriya,Asia,5716407,Allowed,Low,12064,259634,80.26,16.39,UberPool,Local Taxis
9b8c0328-30ab-4657-a6f3-759d3dd113b0,Jacksonmouth,Gibraltar,South America,9134575,Banned,Medium,40534,99826,33.23,13.91,UberPool,Lyft
8be830a3-c3f8-4f72-bc85-0d614fe3177a,Wadebury,Djibouti,South America,3303178,Restricted,High,32658,126301,80.39,9.33,UberPool,Ola
de160a6b-103b-4e4d-9e29-c6efaa52972d,Port Michelle,Monaco,Australia,5073725,Banned,Low,41520,193373,13.78,6.41,UberPool,Local Taxis
a05e8816-1d23-4766-9bd6-0a0deeebfcc3,Port Evanberg,Uzbekistan,Australia,7479071,Allowed,Medium,23381,126068,45.48,4.12,UberEats,Local Taxis
0d8e6c30-927b-41ef-abf3-f5a71f155b93,Wardside,Latvia,Australia,2370779,Banned,Medium,46599,424834,28.15,14.16,UberX,Local Taxis
d2ad964f-1d0d-4edb-a89a-adc834f84c6a,Josephtown,Lao People's Democratic Republic,Australia,6168775,Restricted,Low,37924,232248,400.73,12.92,UberPool,Ola
73008a4c-ab4c-4eb1-b20f-356df51555a7,North Joshuafurt,Congo,Africa,1100538,Banned,High,11455,65331,53.71,16.37,UberEats,Ola
4fdb7ac7-b11d-4822-9d5c-a3205a7033fd,East John,Tunisia,Africa,2321640,Allowed,Low,45794,237649,71.11,9.97,UberEats,Ola
22b2faf5-53f4-48de-8abd-f25ca23c2bb7,West Chelsea,Montserrat,Asia,8136541,Allowed,Low,32394,78129,46.33,4.82,UberPool,Grab
9e24e3b6-f0e8-4936-baf1-20a95a7124da,Bowmanchester,Central African Republic,Australia,7742959,Restricted,Medium,32450,150988,34.41,11.65,UberPool,Lyft
e61e6eca-7dd9-4733-bcb7-b7c7c91cc150,Mcdowellfort,Cambodia,Europe,647821,Banned,Low,30706,82073,67.41,6.87,UberX,Lyft
877db2df-2af3-4fd1-b93b-f1f6caac04fd,Dustinstad,Kyrgyz Republic,South America,2684120,Banned,High,29965,485113,9.89,5.72,UberPool,Grab
ad96bef1-1ccc-4461-9891-d4314e90c051,Knightmouth,Bahamas,North America,1140367,Allowed,Medium,45186,499341,23.47,13.72,UberPool,Ola
878debb7-9f76-4ee4-9688-100845fb940e,Douglasfurt,Niue,Asia,3230605,Restricted,Medium,43028,271604,89.37,14.98,UberX,Ola
b8fdea72-ca02-4b94-9aef-158242f379be,Holtborough,Falkland Islands (Malvinas),South America,2984039,Banned,Medium,6501,55559,64.19,10.46,UberEats,Ola
ea75f0a3-7eb2-4268-b2dd-bf909f351e0a,Bergerview,Nauru,Europe,9921017,Restricted,Low,41308,473864,92.89,3.02,UberPool,Ola
0597a84d-333b-43a7-9465-d0c57cde7bab,Lake Loretta,Lao People's Democratic Republic,South America,3595202,Allowed,Low,26938,293398,88.32,10.29,UberX,Local Taxis
21ee50a1-d759-49ca-88a1-fc0709455a37,Caitlinchester,Argentina,South America,7334985,Banned,Low,32250,157173,79.12,8.26,UberX,Local Taxis
3e3e20c2-07d0-49ae-81ac-a3f4a69a95f8,Bennettview,Palestinian Territory,Asia,3132348,Banned,Medium,23231,93025,23.38,12.1,UberPool,Grab
ae2bfc51-b4b7-4a29-bad3-b542ec29456f,Philipburgh,Lao People's Democratic Republic,Africa,7275401,Allowed,Medium,43820,103987,52.29,5.62,UberEats,Ola
d2900cb1-7465-4c93-85a8-209cbb3c7992,Whiteport,Lithuania,Asia,1671467,Banned,Low,18520,406574,392.61,10.82,UberPool,Ola
5c3339ff-40d0-4685-914b-cc08a7f3a1b8,South Joseph,Mauritius,Europe,4083336,Banned,Medium,22014,487232,98.45,14.01,UberEats,Ola
06996ba0-4a1f-4c87-aacf-18c58d96c161,Andrewsshire,Svalbard & Jan Mayen Islands,Asia,3107442,Banned,Medium,38830,312318,57,8.18,UberPool,Local Taxis
ba9f3d27-a12b-4549-963e-a98dc7687e37,Burtontown,Estonia,Asia,3620650,Restricted,Low,35853,119235,81.05,16.85,UberEats,Local Taxis
b3b87038-2ad2-49f8-9843-a4acd85ea45c,Lake Melissa,Equatorial Guinea,Africa,865044,Restricted,Low,28430,84779,40.95,18.47,UberX,Lyft
e5ce4284-fdb6-4b6d-bc1e-1b59950b872c,Benderbury,Ireland,Asia,1963766,Restricted,High,27886,381503,146.49,9.2,UberPool,Ola
55f94bd6-d5d1-4604-bac6-ec72ef862826,New Johnbury,Honduras,Asia,2960321,Banned,High,42941,403119,213.34,8.89,UberEats,Ola
41c93fa0-30c1-46d0-8cb2-561e1288b003,Port Robertport,Ukraine,North America,5684829,Banned,Medium,13592,302404,86.03,10.09,UberPool,Ola
f2c24a27-2527-4eff-9c0e-74dc8af37e57,Adamsbury,Italy,Europe,4021912,Allowed,Medium,28890,244507,44.83,3.74,UberPool,Lyft
fc4c2310-2f47-4c4b-b958-902bccf83216,East Brady,Nigeria,Asia,828435,Restricted,Low,23759,435548,40.45,3.42,UberPool,Ola
d67bc88d-d78c-4f91-82cd-15f886b34cd7,Traviston,Wallis and Futuna,Australia,2680863,Restricted,Medium,38625,355465,51.53,17.41,UberPool,Ola
3e0685fe-c754-4acc-910c-939abb86fe35,East James,Reunion,South America,9247259,Allowed,Medium,43006,74313,27.52,12.29,UberPool,Ola
722d4150-8111-4fe4-93f6-19c875718696,West Cory,Belize,Europe,3858454,Restricted,Medium,38392,148386,71.9,19.43,UberX,Ola
795d00a2-c4f8-48e9-9435-71d2dcfe3749,Parsonsland,Falkland Islands (Malvinas),North America,3484100,Allowed,Low,8833,71422,96.17,11.31,UberEats,Ola
d2114bdc-d6b7-4e46-95dc-f5b0cbe4cc56,Hoovertown,Montenegro,Europe,9590018,Allowed,Medium,28997,121069,15.06,14.39,UberX,Lyft
56a7758f-0f88-4677-b276-f270423b653c,Bestbury,Kyrgyz Republic,North America,1570824,Banned,Medium,47060,327495,33.86,17.52,UberX,Local Taxis
aa1ef993-8538-4e90-977c-fd8a46b80c62,West Leonardfort,Uruguay,South America,1447037,Banned,High,45996,356958,6.62,16.55,UberPool,Grab
f9de533f-3d90-4317-9d92-40bc3d71ac49,Foxburgh,Sri Lanka,Australia,9680245,Banned,Medium,40183,344950,72.98,8.22,UberEats,Lyft
9278e4ea-9059-4606-8688-ec6f3b7e20a5,Jessicaville,American Samoa,Africa,5559684,Allowed,Low,3127,305255,57.86,14.88,UberPool,Local Taxis
3cd28d02-14e9-4e6c-93cd-cd488382c44e,Richardside,Yemen,Europe,1033356,Banned,Medium,16048,401846,346.41,11.97,UberX,Ola
79ec798f-2157-4f70-97dd-a0b87ce7fcaa,New Gavin,Iceland,Africa,7646338,Banned,Medium,7862,468852,53.82,5.55,UberPool,Local Taxis
3d8e41b2-e71b-43f3-a81b-54060887d7e1,West Marcostad,Nauru,North America,4603930,Restricted,Low,42718,209329,401.42,14.83,UberPool,Lyft
4801c55d-b6fd-433c-9730-01f9ce19f25f,New Gloria,Nepal,North America,1834906,Allowed,High,26026,240838,23.89,17.65,UberPool,Ola
379f54e6-db2c-476a-9973-6c4f0716181a,New Nicole,Korea,Asia,6659383,Restricted,High,32640,489393,64.32,2.83,UberPool,Lyft
a431939b-702b-4fa0-8e48-2a34055baf1f,Brittneyfort,Djibouti,Europe,5176928,Restricted,Low,2837,304277,61.36,8.08,UberX,Ola
04369605-ca42-4575-ac9b-3aa8a70cd707,Camposview,Wallis and Futuna,Africa,4456251,Allowed,Low,40504,207172,30,6.69,UberPool,Grab
e3553e90-fb0a-4530-883f-6cbd80a10e01,North Marc,Netherlands,South America,6747822,Restricted,High,43006,196766,18.76,2.22,UberPool,Local Taxis
628e4eea-9f34-422c-bc6e-6970d0268d1e,East Lisatown,Turkmenistan,Africa,4944410,Banned,High,32586,156963,14.69,3.91,UberEats,Lyft
544538d9-f204-4cb2-8b2d-49a1aac3ab67,Port Leslieland,Colombia,South America,6151509,Restricted,Medium,46156,150998,427.68,15.32,UberX,Grab
18778b0b-ce13-4f3f-9e68-4efca1dc9caf,Emilybury,Turks and Caicos Islands,Europe,6916670,Banned,High,5589,204833,7.43,18.34,UberX,Grab
1484e929-d955-442d-9229-c028cc338a32,Port Michelleview,Barbados,South America,7694727,Restricted,Medium,23445,104621,323.57,9.41,UberX,Local Taxis
83c383b7-6cde-4a10-a13d-797284893ded,East Allison,Mexico,South America,7890707,Allowed,Low,38161,384523,12.67,10.59,UberPool,Ola
73e2957e-83a9-4495-b19b-950aa5e4b510,East Debraland,Bhutan,Africa,1234525,Allowed,Medium,9122,131705,321.45,11.5,UberX,Ola
75d91a14-046d-4464-9d22-e491cd4a7e3d,Duffyberg,Bermuda,Asia,9621402,Banned,Low,32448,449847,58.38,4.17,UberEats,Ola
3120533e-80d0-4e59-b889-1aa880b0a405,East Sherryport,Cameroon,Asia,3132523,Allowed,Low,38033,240393,181.01,2.78,UberEats,Local Taxis
ee78c287-2b2d-48e2-81db-536416d0d437,Thomasfurt,Wallis and Futuna,Europe,7734204,Allowed,Low,44686,179140,8.66,3.61,UberX,Ola
eac8925d-06cf-4df6-bb70-2338c4f23214,Lake Annhaven,Afghanistan,Europe,8044346,Restricted,High,36930,18795,67.14,14.14,UberEats,Local Taxis
be2f0dfc-1e62-4bc7-8e18-e38673e0a014,Lake Autumnville,Norway,South America,3165740,Restricted,Medium,16091,376077,69.68,17.5,UberEats,Ola
a24000d1-f5a4-4b89-af49-b3737af2d6e0,East Tonyaton,Poland,South America,7785141,Banned,Low,41584,97389,24.06,12.67,UberEats,Local Taxis
c89242e0-af35-41e6-8c16-84082e0d502a,Virginiatown,Senegal,Asia,5844580,Allowed,High,17378,167400,8.3,12.98,UberEats,Grab
3aa1d4a9-3db5-4a57-9031-dccdbe7089e8,Brookeport,Saudi Arabia,Australia,3211122,Restricted,High,10100,144520,57.41,13.16,UberEats,Local Taxis
13d15614-fff5-4ca2-b7c8-3fba636f6d69,Kellytown,Niger,Africa,1284729,Restricted,Low,27953,264798,90.86,3.94,UberEats,Grab
87239b93-eb0c-40f1-aace-4a426b8297f8,Millertown,North Macedonia,North America,3148832,Allowed,Medium,10621,407040,52.72,13.6,UberPool,Grab
940b9547-198f-48fa-89eb-6fc94b618748,Michaelburgh,Norway,North America,5367735,Allowed,Medium,30418,464758,69.02,6.55,UberEats,Local Taxis
89ae6f41-5d3f-4b1d-af09-2d85f85f8840,Jamesstad,Barbados,Africa,2017562,Allowed,Low,23977,75094,66.8,6.45,UberX,Local Taxis
ff4a28cb-66ba-4e9d-a860-e2ded57a1aaa,West Kimberlyville,Burkina Faso,North America,411488,Restricted,Low,6418,40841,67.67,14.99,UberX,Local Taxis
d58198f8-66fb-4355-abf4-e610c5da3300,West Phillipstad,Ethiopia,Europe,2983055,Allowed,High,33686,127671,42.1,13.26,UberX,Ola
3cac3e95-3778-4c7c-92a1-51bf730debc5,Jimenezhaven,Lebanon,South America,3305074,Restricted,High,45129,82295,11.21,2.86,UberEats,Local Taxis
92222273-b479-4476-8339-a2d5650f73c6,Proctortown,Cocos (Keeling) Islands,North America,1656318,Restricted,Low,32197,374417,38.43,5.66,UberX,Grab
05b7abdf-2f01-45ca-9410-a240da60afaf,North Rachelstad,Pitcairn Islands,South America,4690471,Banned,Medium,23931,350878,13.69,2.35,UberEats,Grab
d818fdaf-9f2e-4eb5-ad97-c0c1690626c4,Port Jodiside,Turks and Caicos Islands,Europe,5685232,Banned,Medium,20126,239413,16.65,2.34,UberX,Local Taxis
1037b536-68f2-4dce-b0c3-70148642da67,Lake Benjamin,Congo,Australia,9106382,Banned,High,38110,42434,27.13,7.53,UberX,Lyft
630358a2-ac36-4c42-8a70-79c81e78a61f,Port Robertfurt,Uganda,Europe,9665557,Allowed,High,14714,443605,57.44,13.06,UberPool,Grab
fadd6de2-9c77-4cc0-ad62-d9933f5944d9,Lake Scottchester,Cape Verde,Africa,6894026,Allowed,Low,2355,250174,170.74,14.07,UberEats,Local Taxis
ac03f168-1205-449c-b947-aeadd9a9d0a2,Lake Donaldmouth,Northern Mariana Islands,North America,2357312,Allowed,High,19378,269511,82.25,18.5,UberEats,Local Taxis
b93830d8-8432-461f-a147-cc5a2530d346,Port Saramouth,Faroe Islands,Africa,3966101,Banned,High,1126,170461,5.32,5.05,UberEats,Grab
36319392-b153-4d55-9254-64335b0bee19,South Shannonstad,El Salvador,Europe,877275,Banned,High,20747,173514,57.26,17.77,UberX,Lyft
dd6729ba-3151-4402-a28f-e993d8420321,Elizabethton,Peru,Australia,6462090,Restricted,Medium,11547,177357,37.9,9.98,UberX,Local Taxis
97e11130-5818-4cf7-a428-967cde3765e9,Teresamouth,Turkey,North America,5879149,Restricted,Medium,42263,199155,91.49,12.06,UberEats,Grab
48fbc149-c277-45f9-8021-11685d143611,Huntfurt,Vanuatu,South America,9109797,Banned,Low,3408,479040,45.31,9.56,UberX,Grab
eaff68ff-6428-4694-8660-428a21e01f30,Lake Cassandra,New Caledonia,Europe,1003520,Banned,Low,39194,436748,70.82,5.05,UberEats,Local Taxis
134028d5-68d8-4257-841b-2866c00e8099,Dominiqueport,Poland,North America,2971262,Banned,High,14825,351323,22.68,2.56,UberPool,Lyft
dc3ac6fd-ee14-4cd4-8e0d-ec65b71c88ec,Port Kevin,Azerbaijan,South America,1357853,Restricted,Low,43716,394654,60.68,8.32,UberEats,Lyft
f50a96c9-a2a3-4094-87ab-bf32a313bf1b,West Zachary,Bhutan,Africa,3322638,Restricted,High,18635,216814,11.35,5.24,UberX,Grab
3319c237-8753-4b38-8f7f-c07e970d3d87,Jonathanhaven,Madagascar,Europe,9061151,Allowed,Low,11658,429336,47.35,19.71,UberX,Local Taxis
4f06b6b6-48f7-47f6-babd-6f6948d4f2dc,Ryanmouth,Philippines,Australia,8685487,Allowed,High,38382,354143,53.35,6.16,UberPool,Grab
d01e4ca2-83dc-4dfe-b68b-097e4fe1acf9,New Tyler,Andorra,South America,8730921,Allowed,High,18359,196406,283.09,5.52,UberPool,Lyft
3f911455-74c7-4f27-9216-4ff3caa1ae0b,Jessicaview,Honduras,North America,5004405,Banned,Low,5225,428726,92.83,3.77,UberPool,Ola
